It is up to the mind to fill in the blank space.	3.0
Without color one could not appreciate the purity of the black and white space.	3.18
“That is to say, under the total absence of color, there is a vague reminiscence of all colors that have been “killed”	2.89
Black and white are the consummation of all colors into one.	3.3
“Black is life; it is the infinite possibility of expression and development. Black here is not sheer black.	3.0
For in it’s negation of all colors, all colors are positively affirmed”	3.22
It is through these means that one finds the essence in a thing.	3.1
In Western society, this purging of color began with the rejection of ideals of generations past.	2.88
Eliminating color was a way of eliminating the decadence of the 18th century.	2.8
Society turned to minimalism as a way of cleansing life, representing modernity.	3.09
color became a moral issue, seen as something sensuous and dangerous in its secondary nature to the essence of life and form.	2.8
color is associated with the Fall from Grace.	2.71
It is something which speaks to the senses, not the mind, it is external and therefore secondary to life.	3.0
It deals with the body, emotions, not the intellect.	3.12
It strays from reason in the way which it consumes and manipulates life.	2.5
We went from times of celebrating color and decoration to one of minimalism where black and white were placed at the front as representations of modernity and ultimate transcendence.	3.0
White is seen as representing spirituality, the heavens, and light, it is all which is modern, it signifies the opposite of the carnal nature of color.	3.2
It is the control of nature, and the body and represents the modern man.	3.29
“WHITE is the spiritual color of our times, the clearness which directs all out actions.	3.3
WHITE is the color of modern times, the color which dissipates a whole era; our era is perfection, purity, certitude.	2.9
Abolishing color means controlling color.	2.7
“The white surface exposes color, presents it for disciplining.	3.12
It keeps an eye on all the objects it frames.	3.0
But before that, it keeps an eye on itself, watching its freshly laundered and neatly folded fabric for the stain of color”	3.0
colorlessness is not natural, and thus proves man’s superiority over this world.	2.8
On the other hand, we need color in order to distinguish black and white.	3.11
Just as those from the Far East, the purity of white implies what has been washed away and thus makes the white glitter even more.	2.88
White and black stand out because of color, and color stand out because of white and black.	3.0
They are linked intrinsically together, one cannot go without the other.	3.0
“White is the setting for color.	3.0
In a mosque for example, the architectonic effect of its white garment is assisted by a strategic use of color: “All these things are clothed in a majestic coat of whitewash.	3.1
The forms stand out clearly; the impeccable construction displays all its boldness.	3.1
What is the significance for this preference for black and white when it comes to high art?	3.0
At times a high stylobate of delightful ceramic produces a blue vibration.”	3.2
The sensuous vibration of the color clarifies the white surface whose limit it marks”	3.0
We need this opposition between color and ‘non-color’ to make distinction between the two, otherwise neither would hold such significance.	2.9
Reaching Transcendence through the Elimination of color: The Ideal Minimalism of Black and White	3.1
White helps to harmonize colors that would otherwise clash, it brings together and unites.	3.1
“White expresses a certain incorporeality.	2.6
Concrete bodies decrease the space more or less depending on their color value.	2.88
Against white, one can actually establish the intensity of clashing colors; white determines the tone in the first place.	3.0
and how can the state legislature single out two counties (first Napa, now Sonoma) for this treatment?	2.62
are they going to go through the wine-producing counties one by one?	3.0
JohnLopresti said...	3.0
vive la OIVV OIV_Wine_Labelling_Standard_EN_2006 re at Fredric K's BTYH website there is a review discussing MacRostie pinot noir.	2.89
I had thought of the kiltman with respect to a new AVA in Yorkville highlands, thinking the Scot might have interest in playing the bagpipes in the uplands.	3.0
Then, at Steve's site there is an interesting discussion of his current ongoing efforts with blends from Carneros and Sonoma Coast.	3.0
It's easy to get lost in nomenclatures, when one is striving for new concepts.	3.0
Winkler heat summation datapoints also clarified several decades ago some of the plant physiologic underpinnings of why Napa county and Sonoma county were the natural leaders in premium winegrape production.	3.0
The problem, of course, is that by placing the words "Sonoma County" on a bottle of wine that is made with grapes grown in "Russian River Valley", "Dry Creek Valley", "Sonoma Valley" or any other AVA in Sonoma	2.8
There are many reasons why the new labeling requirement makes sense from all these perspectives.	3.18
JohnLopresti said...	3.0
sorry, I keep forgetting the Fermentation site's html protocol; here is the OIVV label guideline link again:	2.8
OK, so here's the real requirement: "Any wine labeled with an American Viticultural Area established yada yada, that is located entirely within yada yada, shall bear the designation "Sonoma County" on the label in a type size not smaller than two millimeters on containers of more than 187 milliliters or smaller than one millimeter on containers of 187 milliliters or less.	3.0
If I recall correctly, this is almost exactly the same as the requirement for the government warning type size.	2.9
So the answer seems pretty clear to me: just add "Sonoma County" to the government warning.	2.66
Johnonwine said...	3.0
It has to do entirely with the promotional effort that has gone into making "Napa Valley" a place associated with great wines.	3.2
Such an association will not be made with "Sonoma County" wines...ever.	2.75
Tom, I would suggest that all Napa wineries, good and bad, benefit from having Napa Valley on the label; it is indeed a great example of marketing - what you describe as promotional effort.	3.1
County, consumers learn absolutely nothing about the wine in the bottle.	2.6
That, the fact that their wines cost less on average, and the wineries are friendlier, less snooty is a compelling story to get out to the public.	3.2
Heck, if folks knew all that, maybe folks would be seeking out bottles with "Sonoma County" on the label.	2.9
You suggest that this is a bad law, that Sonoma County will never be associated with high quality wine in the way Napa County is.	2.5
There no evidence that grapes grown in "Sonoma County" have any single distinguishing feature derived from the fact that they were grown inside the borders of Sonoma County. Assemblywoman Evans concludes, "By improving consumer education on each bottle, conjunctive labeling will unleash the full potential of our delicious wines to represent Sonoma around the world.	2.9
I have confidence they will change, retool, improve, live up to their responsibilities.	3.7
I worked selling and marketing Sonoma County wines, I won awards for my marketing efforts.	3.5
The story is simple.	3.11
People are receptive to it.	3.25
Selling the magic of Sonoma County wines is easy.	3.83
That's my take anyway, I don't aim to be contrarian, but I don't mind being the sole supporter of the law - as a Sonoma County born and bred wine guy.	2.8
She's correct.	3.2
Beginning in 2014, "Sonoma County" will receive a tremendous boost in recognition due to the conjunctive labeling law that forces vintners to add more wording to their labels—whether they think the words "Sonoma County" help or hurt their marketing efforts.	2.9
Frankly, if I was making high end wine from the "Sonoma Valley", "Sonoma Mountain" or "Sonoma Coast" AVAs that depended in part on the quality recognition that comes wtih these AVAs, I'd be pissed that I'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality.	2.4
"This moment ...marks the beginning of a stronger Sonoma County brand for generations to come."	3.3
Proponents of the new Sonoma County Conjunctive labeling law like to point to a similar law that demands "Napa Valley" be placed on all wines that are made from grapes grown in that appellation, rather than simply using a sub appellation.	3.0
But this prestige has nothing to due with the law that demands "Napa Valley", in addition to simply "Rutherford", be placed on these wines.	2.82
It has to do entirely with the promotional effort that has gone into making "Napa Valley" a place associated with great wines.	3.1
Pushed as an effort to promote "Sonoma County" wines and a consumer education effort, the new law instead forces vintners to needlessly sully their package and undermines their own marketing efforts.	2.8
Why is it important for someone making "Sonoma Coast Pinot Noir" or "Sonoma Valley Zinfandel" to help promote "Sonoma County", a designation that has no ability to define the quality or character of the wines in my Sonoma Coast Pinot Noir or my Sonoma Valley Zinfandel?	2.88
This is an example of a County usurping the private label real estate, and it's very valuable real estate, for the sake of promoting something that is of little use to private commercial interests.	3.0
Ask yourself...If putting the words "Sonoma County" on one's wines was such a great thing, why don't more vintners who make "Dry Creek Valley", "Russian River Valley", "Alexander Valley" or "Sonoma Valley" wines already put these words on their label?	3.1
They legally could...if they wanted to.	3.0
The new Sonoma County conjunctive labeling law is the equivalent of the State of California and the County of Sonoma claiming imminent domain over the labels of hundreds of vintners.	2.5
Eminent Domain Used To Usurp Wine Label Real Estate	2.6
Comments	3.0
Nick Perdiew said...	3.0
I love it Tom.	4.11
You found a way to tie this in nicely.	3.6
This is a case of over-reaching government regulation, costing business unnecessarily and burdening them with more regulations.	2.8
It's just unnecessary.	2.5
Shades of wealth redistribution as well.	3.1
Ew, ew, ew.	1.8
James McCann said...	3.1
How many hundreds or thousands of labels will have to be re-submitted to the TTB between now and 2014?	3.0
I'd be pissed that I'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality.	2.4
Exactly, Tom.	3.12
And I am really pissed.	1.8
I still don't know whose interests are being served by this useless piece of crap legislation.	2.2
Yet, the law does nothing to educate consumers.	2.4
Duh.	2.6
I've got real skin in this game.	3.27
We are going to have to totally redesign our front label to make room for "Sonoma County" - and so far every mock-up is cluttered and decreases the impact of our brand.	2.6
Our best option looks like we will go to "North Coast" or "California" for our front label appellation, and discuss the grape source, vineyard name and meaningful AVA on the back label.	3.1
Passed unanimously out of the California Assembly and Senate, AB 1798 now awaits the Governor's signature, which it will surely obtain.	3.0
Fermentation: The Daily Wine Blog	3.0
Who is going to compensate me for this?	2.5
I estimate the value to be in six figures, and we are a small winery.	3.1
For a larger winery with a better-established brand the value is much higher.	3.2
Eminent domain is exactly right - this is nothing less than governmental "taking.	2.62
The legislators who backed this should be ashamed.	2.57
Hardy Wallace said...	3.0
Thanks Tom-- This law is such BS.	2.91
JohnLopresti said...	3.0
I put in 1+ decades in trade coursework, and several branches of the industry.	3.1
I support the new labeling requirement.	3.33
Together we have led the world into modern viticulture, with the help of UC Davis, and in some pretty good company from other regions.	3.33
I suppose the new law is all Sacramento hype.	2.75
But I think it will improve northcoast revenue and dignity.	3.25
When I was a kid in a county called Solano (not too famous for wines or AVAs) people sometimes would happen by our place asking where rte 37 was, where was Black Pt.; people always were confused how the somewhat neighboring counties had such similar names.	2.9
According to Noreen Evans, an Assembly sponsor of the bill, this new conjunctive labeling law "requires that any wine labeled with an American Viticultural Area (AVA) located entirely within Sonoma County - – like Russian River Valley or Dry Creek Valley - must also include the word "Sonoma County" on the label, starting in 2014.	2.9
Now after several decades in Sonoma county I have learned to appreciate its uniqueness, for its viticulture and other industries.	3.14
The town of Sonoma is on a typical route people follow driving from Solano County to Sonoma County.	2.8
The ambience in the town Sonoma is only an enclave; it is rightfully proud of its heritage as a village, and for its viticultural traditions.	3.4
But Sonoma county encompasses much more territory, and other AVAs within the county are starkly different from the characteristics of Sonoma valley and the town of Sonoma.	3.0
Vive la nouveau Sonoma County.	3.2
Nick Perdiew said in to JohnLopresti...	3.1
What do you make of the fact that vintners *already* are free to put Sonoma County on any label they want?	2.7
If it were effective, wouldn't you already see it virtually everywhere?	3.0
I admit, I don't see the reasoning of your argument here.	2.88
The issue of the costs to vintners is non-trivial too as you can see above.	3.0
Tom-- I wonder what the response would be in Napa and Sonoma if the vintners in Fresno convinced the state government to require "California" be put on all labels of wine made within California?	3.1
JohnLopresti said...	3.0
These past few years, 'eminent domain' has become a libertarian property rights flashpoint, since the Kelo v New London, CT, case concerning urban renewal polemics.	3.0
I can see Tom W's concerns, too.	2.8
JohnLopresti said...	3.0
The links for @2:04:	2.9
fredric koeppel said...	3.0
what business is it of State government what terminology goes on wine labels?	2.5
those concerns belong to the federal govt and the TTB, which already mandates, in fairly exhaustive detail, what goes on front and back labels.	2.86
"the latest developments"	3.12
I urge all readers to sign up for those emails .	3.2
In the mean time, please checkout the website that spurred the wholesalers to launch their own: http://www.stophr5034.org.	3.1
It is published by the Specialty Wine Retailers Association and upon reading through it, you should find yourself feeling much cleaner and less soiled than after wading through the misrepresentations of the new wholesaler-sponsored website on H.R. 5034.	3.3
> Comments	3.2
Judd Wallenbrock said... Tom -- thanks so much for keeping us all up to date and informed regarding this silly...but very real threat...not only to our industry but to our basic rights as consumers. July 16, 2010 at 08:14 AM	3.2
Tom Wark said... Scott: Thanks for the tips.	3.5
Judd: my pleasure! July 16, 2010 at 09:42 AM	4.11
Bill Sprow said... Get rid of thewe beer and wine distributor associations, ie make them illegal, and you would really be showing a free market work in progress.	2.8
If I as a resident of Ohio want to purchase a bottle of Californis wine on line and have it shipped to me in Ohio without interference from anyone else.	2.9
Austin SEO said... Interesting!,	3.22
Wholesalers issue.Thanks for sharing your link.	3.27
I enjoyed reading your post. July 17, 2010 at 12:35 PM	3.6
The recently launched www.hr5034.org website is the creation of the National Beer Wholesalers Association and and appears to be the repository all the misrepresentation, ignorance and misleading ideas supporters of H.R. 5034 could possibly muster.	2.44
JohnLopresti said... Thought I would post a link with a cute title related to the post.	3.3
NB: the article is in a trade journal available by online subscription $ only.	2.8
http://www.law.com/jsp/nlj/PubArticleNLJ.jsp?id=1202463630848&Alcohol_bill_means_happy_hour_for_lobbyists	3.0
July 19, 2010 at 08:53 AM Steve said... Tom: Thanks for this passionate polemic, a foreceful and sorely needed rebuttal to a bogus bill. July 19, 2010 at 09:10 AM	3.3
Its a blatant anti-competition bill that will crush the uniqness of the alchohol/wine industry, kinda like Wal Mart moving into a town and crushing the boutique shops.	2.18
Since I live in Texas Ill have to resort to buying O'Douls and Welchs grape juice after the Baptists take control of the law in the State legislature.	2.5
r said... Wow!	3.5
I am speechless.	2.8
I will not even waste my time rebutting you point by point because you do not have a clue in many instances what you are talking about.	2.38
By using the same sensational BS Tactics you rail against, instead of a balanced and fair assessment you render the entirety of your rant incredible.	2.8
In short the wine has to go from point A to B in some way.	2.9
It sounds like you would prefer you government welfare to go there instead?	2.67
Wholesalers compete against each other... perhaps you forgot.	2.8
They do not operate monopolies.	3.0
In Oregon for instance there are about 60 wholesalers competing for partnerships on both the supply and the demand side, hardly the ideal monopoly situation.	2.8
In most cases where state laws allow shipping you can get a bottle of wine shipped from the winery of your choice.	3.0
A very important point to remember: While large "commercial wineries" (Factory wine producers) may have the ability to market their own wine, smaller growers whom you seem to be so concerned about do not have the proper infrastructure to allow wine sales on line in many cases, let alone having their own transportation infrastructure.	3.0
"commercial wineries"	3.0
They are experts at farming and producing wine, which is what they likely prefer to do in most cases. July 27, 2010 at 09:08 PM	3.0
alean said... wine facts are really good http://www.facts-about-wine.info/	3.2
For the sake of context and setting the record straight, this post address many of the misrepresentations and misleading claims made at the middlemen's disingenuous new website.	3.0
arunrob@gmail.com October 13, 2010 at 12:39 PM	2.88
My friends would definitely appreciate knowing these facts.	3.1
As being a student such blogs help me a lot.It is rather interesting for me to read this blog.	3.22
Thanks for it.	3.7
I like such topics and anything that is connected to this matter.	3.4
I definitely want to read more on that blog soon.	3.12
December 06, 2010 at 05:11 AM dissertation writing service said... This is my Good luck that I found your post which is according to my search and topic, I think you are a great blogger, thanks for helping me outta my problem.. December 07, 2010 at 12:22 AM	3.71
"Today’s system balances competition with public safety to ensure that consumers can enjoy alcohol without suffering the negative effects of an unregulated marketplace"	3.1
Is there really any competition when the state-based regulatory system the wholesalers love so much require that producers of alcohol use a wholesaler to bring their goods to market, meaning that without use of a wholesaler a producer cannot enter a state's market?	2.75
It also means that wholesalers get to decide what consumers drink, not consumers.	2.5
"Unfortunately the effective state-based regulatory system in the U.S. is under attack.	2.25
Over the past 10 years,more than 25 states have faced challenges in federal courts to their authority to regulate alcohol and their ability to maintain a licensed system of alcohol controls."	2.8
The only challenges to the state-based alcohol regulatory system are those that discriminate against interstate commerce for protectionist reasons.	2.78
Even in the wake of successful suits that challenged the protectionist laws that wholesalers originally pushed, the state retained extraordinarily broad authority to maintain a robust system of alcohol controls.	2.9
ON THE "LEARN MORE" PAGE ( http://www.hr5034.org/learn-more ) "Litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators, state attorneys general, public health advocates and many others."	2.91
"LEARN MORE"	3.2
"Litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators, state attorneys general, public health advocates and many others."	2.8
This bill, currently in Congress, would give wholesaler lobbyists the means to turn back the clock on consumer access to wine, lead to the passage of laws that override federal regulations on alcohol, kill jobs and business that focus on artisan production of wine, beer and spirits, punish and dismantle small specialty wine retailers that serve the consumers that wholesalers won't and override the critical Constitutional principle of a single American economic union...	2.6
When the economic interests of producers, retailers and consumers are horsewhipped by states doing the bidding of wholesales who receive more government protection and welfare from the state than any other industry in america, you might expect them to fight back.	2.5
As for those that have "concern", let's recall that it's only a tiny fraction of state alcohol regulators, that there is no formal support from state attorneys general, only a mere handful of public health advocates, a selection of recipients of campaign contributions from wholesalers and wholesalers themselves that support H.R. 5034 .	3.0
"concern"	2.5
"According to a recent national poll conducted by the Center for Alcohol Policy, 79% of respondents support the right of individual states to set their own laws and regulations surrounding the sale of alcohol and 87% agree that state and local laws regarding alcohol regulations should be decided by lawmakers and citizens, not by judges."	3.0
H.R. 5034: The Lies, The Facts, The Fictions	2.9
I'm shocked, shocked i say, that the "center for alcohol policy" is an arm of the national beer wholesalers association and that it would conduct a poll that finds results supporting those that funded the poll.	2.5
"center for alcohol policy"	3.0
Does it get any more illegitimate?	2.8
On the "Fact v.	3.0
"Fact v. Fiction page ( http://www.hr5034.org/fact-vs-fiction ) "	3.0
Fiction page ( http://www.hr5034.org/fact-vs-fiction ) "FACT: This bill does not address direct shipping or any specific state alcohol law.	3.0
The bill does PROTECT a state’s wine shipping law if someone were to challenge it in court by providing the shipping law with the same presumption of validity granted other state alcohol laws.	3.0
H.R. 5034 gives states the ability to pass laws unchallengeable in court that would discriminate against out-of-state wine shippers.	3.0
And we know such laws would be introduced into various states since wholesalers have seen to it that such laws have been introduced into state legislatures for the past 20 years.	2.88
With so much at stake for America's alcohol wholesalers and their protected monopoly status that props up unearned profits, it's no surprise they would swing for the fences with all their state-granted political power and attempt to pass H.R. 5034 .	3.0
In fact, H.R. 5034 would allow states to pass laws that make consumers receipt of a wine by in-state shippers legal while making receipt of a wine by out-of-state shippers punishable to a greater degree than rape, home invasion or selling cocaine to children.	3.0
"Fact: Protection of a state’s power to regulate alcohol is not an “industry food fight.”	3.0
"food fight"	3.45
Better to call the introduction of H.R. 5034 what it is: an attack on the entire alcohol industry and consumers for the sake of protecting wholesaler profits.	2.75
It's no coincidence that brewers large and small, wineries, spirit producers and importers, retailers, wine education organizations, wine consumers and free trade organizations all oppose H.R. 5034.	2.9
"This bill does not amend or alter the Federal Alcohol Administration Act (FAA Act) which provides federal guidelines in many of these areas"	3.0
"amend"	2.9
It's like saying "i didn't kick the dog, but rather his ribs fell on to my boot".	2.75
"i didn't kick the dog, but rather his ribs fell on to my boot"	2.27
"It is the intent of this language to make clear the congressional support for the holding in Granholm-prohibiting state laws that allow an in-state winery to do something a similarly situated out-of-state winery cannot do.	3.11
It is the intent of this language to make clear the congressional support for the holding in Granholm-prohibiting state laws that allow an in-state winery to do something a similarly situated out-of-state winery cannot do. Language that bars facial discrimination is included in the bill to codify this prohibition"	3.1
Language that bars facial discrimination is included in the bill to codify this prohibition" I have great faith in the wholesalers' ability to mislead.	3.1
But this goes beyond even my expectation.	3.1
Heald supreme court decision that did away with protectionist state alcohol laws.	3.0
All the state needs to do is offer the feeblest of justifications.	2.6
Read for yourself: "state or territorial regulations may not facially discriminate, without justification, against out-of-state producers of alcoholic beverages in favor of in-state producers."	3.0
"state or territorial regulations may not facially discriminate, without justification, against out-of-state producers of alcoholic beverages in favor of in-state producers."	3.0
"justifications"	2.9
"structure of the state alcoholic beverage distribution system."	3.0
in other words, discrimination is ok as long as the discrimination is written into the state's alcohol beverage distribution laws.	2.5
Furthermore, note that wine retailers are not even covered by this duplicitous language on "justification".	2.88
all for the sake of protecting wholesaler profits by giving them unprecedented control and influence over the entire American alcohol industry.	2.88
"justification"	3.0
"Over half the states have been sued challenging their alcohol laws. The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol"	2.67
We know this because states have written laws that have gone unchallenged that require I.D. Checks to be made at the point of delivery of the wine.	3.0
"Unelected judges should not set alcohol policy; this responsibility rightly rests with individual state legislatures, as guaranteed under the 21st Amendment to the U.S. Constitution."	3.0
Judges never have set policy.	2.9
This is the big lie the wholesalers tell.	2.88
Judges merely tell the state when they have reached beyond what the 21st Amendment allows.	3.0
Surely the wholesalers don't mean to say that state alcohol laws should in no way be required to abide by the principles in the u.S.	2.5
Constitution.	3.1
What next, will the wholesalers argue the 21st amendment give the states the right to prohibit women from buying alcohol?	2.56
Will they argue that state laws banning African-Americans from being distributors is legal under the 21st Amendment?	2.8
The wholesalers would have argued that the racist "separate but equal" philosophy had no business being litigated and that we should wait for the legislatures that enacted the racist laws to overturn them with new laws.	2.9
We have courts precisely to adjudicate concerns with the fairness and constitutionality of state laws.	3.1
It appears that wholesalers don't like the courts involved when the decision don't go their way.	2.6
The hypocrisy, misleading notions and disinformation being featured at the wholesalers website supporting H.R. 5034 is staggering.	2.0
Thus originated Las Vegas’s reputation as an adult theme park.	3.2
The areas surrounding the springs were desert oases: sprawling collections of grasses, trees, and wildlife.	3.11
Additional catalysts for the valley’s growth came from World War II.	3.0
Both the Las Vegas Aerial Gunnery School (which became Nellis Air Force Base and the Nevada Test Site) in the north, and Basic Magnesium in the nearby town of Henderson, arrived in the early 1940s as a result of America’s war effort.	3.14
By 1945, the population had grown to almost 20,000, with workers and airmen moving in at a rapid pace.	3.14
But this was not yet the Las Vegas of folklore.	2.9
During this period, East Coast Syndicate member Benjamin “Bugsy” Siegel earned a foothold as a local casino operator.	3.0
But the Mafia bosses who financed the operation were displeased with its performance; Siegel was murdered in the summer of 1947.	2.2
Many springs lay in areas that would eventually become the center of the modern Las Vegas metropolis.	3.1
Despite its initial failings, Siegel’s Flamingo survived him, as did mob infiltration of casinos.	3.0
Freely flowing “comps” (complimentary food, drink, and entertainment) were the order of the day, with mob bosses content to provide an environment of pleasurable excess as long as the cash kept rolling in.	3.0
While the mob was running the casinos, promoters were busily selling Las Vegas as a glamorous Hollywood in the desert.	3.1
Many of them did.	3.0
Frank Sinatra, Wayne Newton, and Louis Prima each arrived with mediocre status and suddenly found themselves with names as big as the marquees on which they were written.	3.1
For about 4000 years, the Archaics thrived in a culture that included many signs of early civilization.	3.0
The Rat Pack — originally Frank Sinatra, Dean Martin, Sammy Davis Jr. , Peter Lawford, and Joey Bishop, all in town to film Ocean’s 11 — landed at the Sands in January 1960 for a legendary stay.	3.0
Other Hollywood stars came as well, simply because Las Vegas was the place to be.	3.0
As a result, more casinos emerged along the Strip.	3.2
The Thunderbird, Desert Inn, Sahara, Sands, and Riviera hotels were erected during this period, luring a curious clientele drawn by tales of all-night partying, exclusive entertainment, and cheap accommodations.	3.1
There was no longer any question: when you wanted some unbridled adult fun, Las Vegas was the place to be.	3.11
New Legitimacy	3.11
Organized crime was soon to have a formidable adversary in its bid to control Las Vegas — corporate cash.	2.89
That would change dramatically with the 1966 arrival of billionaire Howard Hughes.	3.0
Signs of even more advancement appeared halfway through the first millennium a.d. , when the Anasazi Indians inhabited the valley.	3.0
A legitimate businessman, Hughes was nonetheless eccentric and dramatic, a style suited to the Las Vegas ethos.	3.2
True to the myth, the reclusive Hughes immediately cloistered himself in the Desert Inn’s penthouse.	2.83
Thus began Hughes’ legendary three-year, $300-million Las Vegas buying spree.	3.0
When it was over, Hughes owned six casinos, an airport, and an airline, along with numerous plots of land stretching from the Strip to the mountains.	3.0
Hughes’ actions would have beneficial repercussions, both immediate and lasting.	2.88
Because of the new legitimacy Las Vegas acquired from Hughes’ investments, established companies such as Hilton Hotels bought into the gaming business, and their influence helped draw a line in the desert sand between legitimate operations and mob casinos, where illegal skimming of profits was rampant.	3.1
Las Vegas with a Vision	3.22
As corporations moved in and the mob was slowly pushed out, a new Las Vegas emerged.	3.3
Far more progressive than the Archaics, the Anasazi utilized such formal agricultural techniques as irrigation to assist their harvest.	3.25
The legitimization of gambling led to its increased legalization across the US.	3.0
Casino operators had to reassess the nature of their business.	2.89
The first to really do so was Steve Wynn, a Las Vegas resident and owner of the Golden Nugget.	3.0
In the mid-1980s, Wynn began plans to reinvigorate Las Vegas with a new resort.	3.2
He bought several Strip properties — the Silver Slipper and Castaways among them — and demolished them to make way for a new kind of resort — Mirage —  which became an instant success.	3.29
Wynn’s casinos have also set new standards.	3.0
They can no longer be just a box filled with gaming tables, restaurants, and a showroom.	2.9
Excalibur, the MGM Grand, the Luxor, and New York-New York all followed Mirage’s lead during the 1990s, offering themed environments and attractions for families.	3.2
As evidence of the “ever-faster” nature of the city, by the middle of the 1990s the new approach showed signs of backlash, with many visitors criticizing the mediocrity of the Las Vegas experience.	2.6
This permitted the Anasazi to achieve a benchmark of advanced society — the ability to live in permanent shelters year-round without need to follow wildlife.	3.1
The latest approach is perhaps the best of the post-mob era: the comprehensive resort.	3.0
New resorts offer attractions and amenities modeled after those available in top resort cities worldwide, including luxurious spas, signature restaurants, and exclusive boutiques.	3.5
Additionally, a handful of resorts — such as the South-Seas themed Mandalay Bay, the Mirage, and the new Four Seasons — are now catering exclusively to the luxury travel market.	3.3
The crème de la crème of Las Vegas deluxe is Steve Wynn’s Bellagio.	3.1
Perhaps more important, such high-end accommodations raise the standards of expectations back to the mythology of the Rat Pack era.	3.22
As it changed from mob gam bling town to corporate gaming venue, the population of Las Vegas skyrocketed.	3.1
With its new look and new aim, the prospects are good despite the warnings.	3.6
Mysteriously, the Anasazi vanished from the valley around a.d. 1150, leaving it to be repopulated by the Southern Paiutes, another hunter-gatherer tribe.	3.0
Inevitably, some people will get burned in the process, but others will rise triumphantly from the fray to even greater successes.	3.38
And that, more than anything, is the one constant that characterizes the past, present, and future of Las Vegas.	3.0
Unable to replicate the agricultural techniques of the Anasazi, the Paiutes were destined to a semi-nomadic lifestyle until European settlers arrived, changing the nature of existence in the valley forever.	3.0
During this period, the indigenous people lived in caves, hunting the mammals that gathered at the shoreline.	3.0
From Mailmen to Mormons	3.0
In the early nineteenth century, America’s western territories were still largely unexplored.	3.11
For fifteen years, Las Vegas was used as a Spanish Trail way-station.	3.0
In 1844, American explorer John C. Fremont parked his horses at Big Springs, and his report to the government resulted in a mail route leading past the spot on its way to California.	3.0
A Brief History	3.0
This put Las Vegas on the map and was one of the crucial turning points of its history.	3.0
In 1855, Mormon leader Brigham Young responded to promising reports of Las Vegas by sending 30 missionary settlers to the valley; they eventually built a fort not far from today’s Downtown.	3.0
Surrounded by acres of farmland hewn from the hard desert, the adobe fort became a focal point for the development of Las Vegas for the next fifty years.	3.0
The landscape of the valley changed dramatically over the next 200 centuries.	2.9
The missionaries struggled valiantly against the dictates of the desert, trying simultaneously to survive the harshness of their circumstances and spread the Mormon faith.	2.7
Additional pressures from arriving miners pushed the missionaries’ plight beyond recovery.	2.4
Their supplies scarce, their harvest meager, and their spirit broken, they abandoned the fort in 1858.	2.2
One opportunist who stayed was Octavius Decatur Gass.	3.2
Bestowed with plenty of the invaluable pioneer spirit that characterizes Las Vegas to this day, Gass redirected his life by picking up where the Mormons left off — at least when it came to ranching and farming.	3.0
The glaciers feeding the lake melted away and the lake evaporated.	3.0
Gass took over the abandoned Mormon fort and 640 acres (260 hectares) surrounding it, dubbing it the Las Vegas Ranch.	3.1
His determination had other results as well: Gass was named a justice of the peace and a territorial legislator.	3.25
Despite his ambition, Gass’ success was short-lived.	2.7
In the late 1870s, he defaulted on a loan from rancher Archibald Stewart, so Stewart took the Las Vegas Ranch for his own.	2.8
Fossils tell an obscure story of man’s slow and sporadic development.	3.0
What happened next would mark the end of the successful Las Vegas Ranch and the beginning of the era of the subdivision seen across almost all of Western America to this day.	2.88
Early Habitation	3.1
Of Tracks and Tracts	3.0
At the turn of the 19th century Los Angeles and Salt Lake City were among the burgeoning metropolises of the new American West.	3.1
Though the two cities remained unlinked by rail, this was about to change quickly.	3.0
When it did, the Las Vegas Valley (which at the time had a non-native population of less than 30) would change as well.	2.9
Around 3000 b.c. , native Archaic Indians began to develop a lasting hunting and gathering culture.	3.18
In 1903, officials of the San Pedro, Los Angeles, and Salt Lake Railroad arrived in Las Vegas, eager to secure a right-of-way for their Los Angeles–Salt Lake connection.	3.14
Las Vegas would serve as a major stopover for crew rest and train repair.	3.12
For all this, the railroad needed land.	3.0
As mapped, the track traveled directly through Helen Stewart’s Las Vegas Ranch.	3.14
Stewart sold 99.5 percent of her ranch to the railroad.	3.2
In early 1905, the route between Los Angeles and Salt Lake City was completed, and train tracks bore right down the center of the Las Vegas Valley.	3.2
On 15 May 1905, the railroad held a land sale — a momentous step in Las Vegas history.	3.5
Standing at the depot at Main and Fremont streets, railroad officials auctioned 1200 lots they had subdivided from forty square blocks of desert scrub.	3.0
By this time, the valley was in much the same geographic state as it exists in today, with one exception — the presence of artesian springs that bubbled to the surface in several areas.	3.0
Las Vegas was no longer a small pioneer settlement.	3.0
With rail service in place and forty blocks of private property, it was ready to become a real town.	3.2
Businesses sprang up overnight, and wooden houses were erected to replace the tent city in which many of the early settlers had lived.	3.1
